YEAR,MO,DY,T2M_MAX,T2M_MIN
2018,12,29,7.0,0.23
2018,12,30,7.63,4.38
2018,12,31,9.38,6.49
2019,1,1,7.73,5.03
2019,1,2,7.04,0.08
2019,1,3,6.34,-0.91
2019,1,4,4.75,-0.9
2019,1,5,6.15,-0.91
2019,1,6,6.83,0.49
2019,1,7,7.53,2.11
2019,1,8,8.17,1.2
2019,1,9,5.38,0.74
2019,1,10,3.79,-1.29
2019,1,11,6.2,0.58
2019,1,12,7.99,3.05
2019,1,13,10.56,7.31
2019,1,14,8.71,1.58
2019,1,15,8.36,0.63
2019,1,16,5.79,-0.83
2019,1,17,6.46,-2.89
2019,1,18,4.52,-3.18
2019,1,19,3.52,-3.92
2019,1,20,3.5,-5.12
2019,1,21,2.25,-5.31
2019,1,22,0.9,-3.9
2019,1,23,1.49,-4.34
2019,1,24,2.48,-4.24
2019,1,25,3.69,-1.45
2019,1,26,7.37,3.52
2019,1,27,6.66,2.06
2019,1,28,6.46,-3.35
2019,1,29,4.23,-3.43
2019,1,30,2.63,-0.9
2019,1,31,2.39,-3.21
2019,2,1,4.74,0.54
2019,2,2,3.94,0.78
2019,2,3,5.31,-3.31
2019,2,4,2.69,-3.49
2019,2,5,6.77,-3.38
2019,2,6,7.73,-0.44
2019,2,7,10.19,4.15
2019,2,8,9.61,4.34
2019,2,9,11.36,4.57
2019,2,10,9.97,3.18
2019,2,11,9.1,-0.24
2019,2,12,8.47,-1.14
2019,2,13,8.32,-3.25
2019,2,14,11.63,-2.36
2019,2,15,13.6,-1.77
2019,2,16,14.6,-1.56
2019,2,17,14.91,0.61
2019,2,18,13.81,1.81
2019,2,19,10.16,4.02
2019,2,20,12.7,0.72
2019,2,21,14.75,2.92
2019,2,22,15.58,2.57
2019,2,23,13.93,1.41
2019,2,24,13.22,-2.41
2019,2,25,15.39,-1.02
2019,2,26,16.44,1.59
2019,2,27,17.81,1.53
2019,2,28,14.02,3.65
2019,3,1,12.22,4.66
2019,3,2,14.42,4.87
2019,3,3,14.8,7.07
2019,3,4,10.84,4.51
2019,3,5,11.04,4.14
2019,3,6,11.57,6.23
2019,3,7,10.58,5.18
2019,3,8,11.97,4.73
2019,3,9,14.31,7.94
2019,3,10,13.19,4.49
2019,3,11,9.93,1.98
2019,3,12,12.28,1.58
2019,3,13,10.87,3.24
2019,3,14,11.22,5.14
2019,3,15,13.1,9.32
2019,3,16,14.98,7.38
2019,3,17,9.45,2.69
2019,3,18,10.04,2.25
2019,3,19,12.72,2.14
2019,3,20,12.31,3.16
2019,3,21,16.57,2.01
2019,3,22,16.83,2.38
2019,3,23,13.63,2.47
2019,3,24,12.64,2.01
2019,3,25,11.95,1.89
2019,3,26,12.77,0.94
2019,3,27,13.46,1.0
2019,3,28,14.97,1.85
2019,3,29,17.35,3.62
2019,3,30,18.64,3.77
2019,3,31,19.71,4.85
2019,4,1,19.42,6.45
2019,4,2,16.71,4.62
2019,4,3,8.86,2.42
2019,4,4,11.88,-1.38
2019,4,5,12.52,-0.39
2019,4,6,17.29,2.8
2019,4,7,13.09,6.74
2019,4,8,14.04,5.07
2019,4,9,14.43,5.84
2019,4,10,13.34,3.81
2019,4,11,13.87,0.13
2019,4,12,11.8,0.47
2019,4,13,9.47,-1.69
2019,4,14,9.97,-2.23
2019,4,15,15.46,-0.02
2019,4,16,12.83,6.55
2019,4,17,18.27,5.86
2019,4,18,22.16,7.72
2019,4,19,23.52,7.49
2019,4,20,24.12,10.04
2019,4,21,23.57,7.39
2019,4,22,23.63,10.64
2019,4,23,21.46,10.0
2019,4,24,17.1,9.68
2019,4,25,15.15,7.43
2019,4,26,16.68,5.79
2019,4,27,12.55,5.67
2019,4,28,12.12,4.58
2019,4,29,16.79,4.11
2019,4,30,17.41,5.13
2019,5,1,18.52,6.47
2019,5,2,14.6,6.5
2019,5,3,15.25,5.82
2019,5,4,9.4,2.83
2019,5,5,11.79,1.94
2019,5,6,14.15,0.22
2019,5,7,14.76,3.69
2019,5,8,16.66,8.36
2019,5,9,16.71,6.6
2019,5,10,16.92,4.22
2019,5,11,16.25,5.45
2019,5,12,15.42,3.15
2019,5,13,17.05,3.63
2019,5,14,17.83,3.94
2019,5,15,18.03,4.18
2019,5,16,17.67,3.5
2019,5,17,18.05,8.52
2019,5,18,18.47,9.42
2019,5,19,16.85,9.72
2019,5,20,17.69,9.12
2019,5,21,19.73,7.56
2019,5,22,20.21,7.07
2019,5,23,21.28,8.26
2019,5,24,21.25,10.2
2019,5,25,19.8,8.65
2019,5,26,20.57,8.59
2019,5,27,20.19,11.39
2019,5,28,15.9,8.37
2019,5,29,19.52,6.83
2019,5,30,21.26,12.4
2019,5,31,23.8,10.76
2019,6,1,26.79,12.98
2019,6,2,29.69,14.91
2019,6,3,21.2,13.07
2019,6,4,26.3,12.77
2019,6,5,17.19,9.1
2019,6,6,17.62,8.02
2019,6,7,18.18,10.67
2019,6,8,18.49,10.23
2019,6,9,20.57,10.0
2019,6,10,18.47,8.39
2019,6,11,16.93,7.48
2019,6,12,17.18,9.32
2019,6,13,19.33,8.41
2019,6,14,22.65,9.95
2019,6,15,21.34,12.45
2019,6,16,21.72,10.67
2019,6,17,25.54,11.31
2019,6,18,26.28,12.44
2019,6,19,25.5,14.87
2019,6,20,20.79,11.29
2019,6,21,21.65,9.33
2019,6,22,23.89,9.75
2019,6,23,27.58,13.15
2019,6,24,27.91,16.44
2019,6,25,30.49,18.66
2019,6,26,31.93,17.72
2019,6,27,30.74,17.63
2019,6,28,30.09,14.44
2019,6,29,33.04,16.21
2019,6,30,26.37,16.17
2019,7,1,24.87,12.37
2019,7,2,24.63,9.9
2019,7,3,24.42,11.56
2019,7,4,26.24,10.82
2019,7,5,28.89,12.29
2019,7,6,30.24,14.61
2019,7,7,26.31,14.56
2019,7,8,22.93,12.62
2019,7,9,23.74,9.41
2019,7,10,25.41,11.49
2019,7,11,28.43,17.12
2019,7,12,24.97,14.64
2019,7,13,25.52,13.83
2019,7,14,22.87,11.81
2019,7,15,23.95,10.98
2019,7,16,24.75,10.0
2019,7,17,27.88,12.94
2019,7,18,26.18,13.2
2019,7,19,26.78,14.96
2019,7,20,26.74,16.77
2019,7,21,25.91,14.31
2019,7,22,30.57,14.55
2019,7,23,35.02,17.07
2019,7,24,36.51,20.63
2019,7,25,39.61,22.24
2019,7,26,30.03,17.86
2019,7,27,20.46,15.06
2019,7,28,22.53,13.99
2019,7,29,27.1,13.07
2019,7,30,25.06,15.01
2019,7,31,23.46,14.11
2019,8,1,25.81,15.06
2019,8,2,26.73,15.79
2019,8,3,25.48,12.91
2019,8,4,28.62,14.78
2019,8,5,27.91,15.05
2019,8,6,23.33,17.04
2019,8,7,25.16,15.17
2019,8,8,28.15,14.75
2019,8,9,26.24,17.43
2019,8,10,25.38,15.66
2019,8,11,21.72,13.77
2019,8,12,20.94,11.52
2019,8,13,19.85,9.35
2019,8,14,23.75,10.68
2019,8,15,23.28,13.48
2019,8,16,25.72,11.52
2019,8,17,22.54,15.77
2019,8,18,21.76,12.84
2019,8,19,22.65,10.4
2019,8,20,22.75,11.53
2019,8,21,23.82,9.08
2019,8,22,25.34,11.04
2019,8,23,27.83,9.9
2019,8,24,29.3,13.61
2019,8,25,30.96,17.4
2019,8,26,31.59,16.43
2019,8,27,29.93,16.62
2019,8,28,26.79,18.42
2019,8,29,25.03,13.36
2019,8,30,26.72,10.86
2019,8,31,30.24,14.11
2019,9,1,22.87,11.52
2019,9,2,22.52,8.9
2019,9,3,23.92,10.24
2019,9,4,24.01,10.79
2019,9,5,19.92,8.55
2019,9,6,21.74,6.9
2019,9,7,19.94,10.43
2019,9,8,18.64,8.4
2019,9,9,19.6,7.51
2019,9,10,22.63,8.64
2019,9,11,23.29,10.19
2019,9,12,24.5,13.58
2019,9,13,24.66,12.51
2019,9,14,26.3,12.44
2019,9,15,26.65,12.25
2019,9,16,26.28,10.92
2019,9,17,22.54,10.86
2019,9,18,19.76,7.3
2019,9,19,20.15,7.17
2019,9,20,23.53,6.37
2019,9,21,27.66,8.08
2019,9,22,21.54,12.91
2019,9,23,22.36,11.29
2019,9,24,20.7,13.6
2019,9,25,19.86,11.6
2019,9,26,21.82,14.23
2019,9,27,20.81,13.21
2019,9,28,20.18,11.87
2019,9,29,22.43,11.69
2019,9,30,20.04,11.52
2019,10,1,20.05,13.06
2019,10,2,16.95,4.92
2019,10,3,13.24,3.77
2019,10,4,17.75,8.71
2019,10,5,18.95,10.7
2019,10,6,18.85,11.42
2019,10,7,17.37,10.17
2019,10,8,15.76,10.18
2019,10,9,15.81,8.85
2019,10,10,17.82,9.19
2019,10,11,20.31,9.6
2019,10,12,20.79,9.35
2019,10,13,25.03,13.17
2019,10,14,22.23,12.67
2019,10,15,16.07,9.61
2019,10,16,16.16,10.21
2019,10,17,16.55,9.5
2019,10,18,17.25,11.28
2019,10,19,14.42,10.24
2019,10,20,10.74,9.01
2019,10,21,15.18,6.78
2019,10,22,15.14,6.54
2019,10,23,16.81,9.27
2019,10,24,18.08,11.35
2019,10,25,18.04,8.37
2019,10,26,20.12,8.27
2019,10,27,13.02,6.61
2019,10,28,11.53,3.78
2019,10,29,11.58,5.76
2019,10,30,9.66,4.71
2019,10,31,11.44,6.08
2019,11,1,15.35,8.2
2019,11,2,14.71,10.09
2019,11,3,13.75,8.83
2019,11,4,13.96,7.39
2019,11,5,11.67,4.34
2019,11,6,11.94,4.84
2019,11,7,10.32,6.14
2019,11,8,10.37,2.55
2019,11,9,9.69,2.38
2019,11,10,8.43,1.93
2019,11,11,9.6,3.25
2019,11,12,7.15,3.35
2019,11,13,8.92,3.39
2019,11,14,7.53,2.28
2019,11,15,2.72,1.06
2019,11,16,6.8,1.92
2019,11,17,7.34,0.55
2019,11,18,6.55,1.46
2019,11,19,8.41,-0.77
2019,11,20,6.04,-2.89
2019,11,21,7.73,1.52
2019,11,22,10.43,4.42
2019,11,23,9.02,6.24
2019,11,24,11.74,4.21
2019,11,25,11.14,6.11
2019,11,26,12.45,8.66
2019,11,27,12.17,9.06
2019,11,28,12.01,8.39
2019,11,29,8.83,1.9
2019,11,30,7.78,0.14
2019,12,1,2.65,-0.63
2019,12,2,5.58,-1.38
2019,12,3,5.39,-0.16
2019,12,4,4.56,-1.37
2019,12,5,2.49,-2.93
2019,12,6,8.38,-1.23
2019,12,7,9.66,5.18
2019,12,8,11.85,6.32
2019,12,9,9.4,-0.04
2019,12,10,6.02,-1.98
2019,12,11,7.29,3.36
2019,12,12,6.94,2.13
2019,12,13,8.63,4.43
2019,12,14,11.13,6.39
2019,12,15,11.78,6.26
2019,12,16,9.42,6.14
2019,12,17,14.23,6.11
2019,12,18,10.32,5.25
2019,12,19,13.0,7.5
2019,12,20,12.04,6.27
2019,12,21,10.04,6.17
2019,12,22,9.35,5.96
2019,12,23,10.15,4.99
2019,12,24,12.07,5.54
2019,12,25,9.46,0.6
2019,12,26,8.47,0.4
2019,12,27,10.4,5.24
2019,12,28,7.53,-0.8
2019,12,29,5.41,-1.9
2019,12,30,5.98,-3.11
2019,12,31,4.07,-3.36
2020,1,1,3.86,0.25
2020,1,2,6.7,2.63
2020,1,3,11.43,1.89
2020,1,4,8.65,0.15
2020,1,5,8.27,-0.92
2020,1,6,6.3,-1.18
2020,1,7,8.7,4.12
2020,1,8,11.37,8.81
2020,1,9,12.47,7.99
2020,1,10,8.28,1.29
2020,1,11,7.19,0.25
2020,1,12,7.96,1.24
2020,1,13,7.84,5.23
2020,1,14,9.28,5.61
2020,1,15,12.09,4.53
2020,1,16,12.87,3.67
2020,1,17,9.76,3.24
2020,1,18,7.55,-1.56
2020,1,19,7.13,-1.47
2020,1,20,5.97,-0.81
2020,1,21,4.26,-3.67
2020,1,22,3.4,-3.16
2020,1,23,4.14,-3.42
2020,1,24,1.67,-2.35
2020,1,25,7.94,0.86
2020,1,26,6.82,2.67
2020,1,27,8.08,6.22
2020,1,28,7.15,3.38
2020,1,29,9.38,3.28
2020,1,30,11.91,4.28
2020,1,31,13.08,8.69
2020,2,1,14.16,9.89
2020,2,2,16.22,9.89
2020,2,3,12.23,5.83
2020,2,4,8.43,3.01
2020,2,5,9.27,1.96
2020,2,6,9.32,-1.01
2020,2,7,10.75,-2.74
2020,2,8,10.03,3.6
2020,2,9,12.99,5.63
2020,2,10,12.2,7.08
2020,2,11,8.69,1.88
2020,2,12,9.05,1.77
2020,2,13,11.54,3.3
2020,2,14,12.36,6.1
2020,2,15,13.37,5.85
2020,2,16,16.42,8.0
2020,2,17,11.13,4.43
2020,2,18,10.4,3.31
2020,2,19,9.44,4.67
2020,2,20,11.37,2.73
2020,2,21,10.53,1.45
2020,2,22,12.73,2.26
2020,2,23,14.47,8.33
2020,2,24,13.46,8.7
2020,2,25,10.65,3.98
2020,2,26,7.7,1.95
2020,2,27,7.09,-0.03
2020,2,28,9.39,-1.07
2020,2,29,10.87,5.09
2020,3,1,9.47,3.41
2020,3,2,9.4,1.86
2020,3,3,7.25,1.5
2020,3,4,7.91,1.73
2020,3,5,13.61,5.47
2020,3,6,9.7,0.28
2020,3,7,11.34,0.22
2020,3,8,10.73,5.01
2020,3,9,11.24,4.66
2020,3,10,15.0,6.11
2020,3,11,16.81,9.93
2020,3,12,12.52,3.81
2020,3,13,11.9,2.37
2020,3,14,10.54,2.86
2020,3,15,15.66,5.7
2020,3,16,11.65,5.39
2020,3,17,15.55,4.64
2020,3,18,17.59,6.81
2020,3,19,18.93,5.44
2020,3,20,17.15,6.12
2020,3,21,9.65,3.68
2020,3,22,10.92,1.81
2020,3,23,10.9,-2.31
2020,3,24,11.27,-4.14
2020,3,25,11.62,-4.12
2020,3,26,9.9,-2.63
2020,3,27,13.16,-0.49
2020,3,28,16.11,2.66
2020,3,29,8.08,-0.12
2020,3,30,9.12,-3.78
2020,3,31,11.7,0.07
2020,4,1,12.36,-2.78
2020,4,2,11.89,-2.08
2020,4,3,13.88,3.38
2020,4,4,16.43,4.41
2020,4,5,20.47,2.99
2020,4,6,17.97,5.9
2020,4,7,20.7,7.11
2020,4,8,23.43,7.53
2020,4,9,23.63,10.3
2020,4,10,23.62,7.69
2020,4,11,23.7,8.77
2020,4,12,23.62,10.89
2020,4,13,16.24,3.28
2020,4,14,12.72,0.23
2020,4,15,17.73,1.22
2020,4,16,21.78,6.62
2020,4,17,22.94,11.26
2020,4,18,21.15,11.14
2020,4,19,18.98,8.79
2020,4,20,19.81,8.71
2020,4,21,19.2,8.41
2020,4,22,20.83,7.83
2020,4,23,23.61,6.74
2020,4,24,23.09,11.09
2020,4,25,19.25,7.04
2020,4,26,19.17,3.45
2020,4,27,21.64,7.07
2020,4,28,18.15,11.16
2020,4,29,16.19,9.39
2020,4,30,13.6,7.64
2020,5,1,15.82,6.42
2020,5,2,16.7,5.29
2020,5,3,17.14,6.41
2020,5,4,18.51,8.96
2020,5,5,15.16,7.89
2020,5,6,19.47,5.5
2020,5,7,20.63,4.85
2020,5,8,22.36,8.35
2020,5,9,20.35,13.12
2020,5,10,21.2,9.7
2020,5,11,13.74,3.76
2020,5,12,13.99,1.79
2020,5,13,14.8,3.49
2020,5,14,14.82,2.37
2020,5,15,16.77,2.23
2020,5,16,18.26,2.83
2020,5,17,19.38,4.42
2020,5,18,21.88,6.62
2020,5,19,22.64,5.76
2020,5,20,25.09,10.28
2020,5,21,27.18,12.29
2020,5,22,23.19,14.06
2020,5,23,18.71,10.01
2020,5,24,19.4,7.77
2020,5,25,21.87,8.56
2020,5,26,23.3,9.83
2020,5,27,24.03,10.93
2020,5,28,22.39,9.68
2020,5,29,22.35,8.91
2020,5,30,23.16,9.3
2020,5,31,22.03,9.34
2020,6,1,24.59,9.62
2020,6,2,27.09,12.42
2020,6,3,22.64,12.66
2020,6,4,16.68,8.91
2020,6,5,17.87,8.94
2020,6,6,17.42,8.37
2020,6,7,18.8,6.93
2020,6,8,17.54,8.97
2020,6,9,18.52,7.12
2020,6,10,19.62,7.04
2020,6,11,20.52,10.16
2020,6,12,17.88,11.62
2020,6,13,21.11,9.59
2020,6,14,21.77,10.8
2020,6,15,21.51,11.33
2020,6,16,20.83,11.16
2020,6,17,19.4,12.8
2020,6,18,20.13,11.16
2020,6,19,20.87,10.33
2020,6,20,22.97,12.86
2020,6,21,22.81,11.38
2020,6,22,22.84,8.88
2020,6,23,26.82,11.73
2020,6,24,29.38,14.19
2020,6,25,31.05,15.27
2020,6,26,28.64,19.06
2020,6,27,24.59,16.75
2020,6,28,22.19,14.71
2020,6,29,21.55,13.07
2020,6,30,23.98,11.62
2020,7,1,25.1,15.7
2020,7,2,21.98,12.28
2020,7,3,22.93,10.42
2020,7,4,22.59,13.08
2020,7,5,26.3,13.43
2020,7,6,20.89,10.92
2020,7,7,23.35,8.99
2020,7,8,25.88,11.28
2020,7,9,29.09,14.16
2020,7,10,21.99,11.63
2020,7,11,22.62,8.95
2020,7,12,23.89,9.72
2020,7,13,25.95,11.57
2020,7,14,22.94,12.91
2020,7,15,22.26,13.57
2020,7,16,21.81,12.83
2020,7,17,25.47,12.34
2020,7,18,27.11,15.25
2020,7,19,28.21,12.86
2020,7,20,24.88,13.27
2020,7,21,23.86,10.21
2020,7,22,23.88,9.88
2020,7,23,24.9,11.22
2020,7,24,25.49,13.52
2020,7,25,26.37,15.46
2020,7,26,24.53,15.56
2020,7,27,29.34,14.42
2020,7,28,24.3,12.76
2020,7,29,25.11,10.9
2020,7,30,30.65,12.63
2020,7,31,37.4,16.87
2020,8,1,28.24,17.09
2020,8,2,24.4,14.41
2020,8,3,22.7,12.65
2020,8,4,25.14,9.89
2020,8,5,29.42,12.71
2020,8,6,32.82,16.45
2020,8,7,34.78,17.24
2020,8,8,36.15,19.52
2020,8,9,37.38,22.73
2020,8,10,34.18,21.73
2020,8,11,35.21,22.19
2020,8,12,34.16,20.72
2020,8,13,28.27,19.88
2020,8,14,25.62,18.36
2020,8,15,27.26,16.67
2020,8,16,24.68,16.62
2020,8,17,23.69,14.38
2020,8,18,25.07,14.4
2020,8,19,26.01,16.04
2020,8,20,31.44,18.0
2020,8,21,28.8,17.47
2020,8,22,25.37,15.33
2020,8,23,23.07,13.76
2020,8,24,23.35,12.36
2020,8,25,28.89,14.93
2020,8,26,24.65,13.22
2020,8,27,25.88,12.31
2020,8,28,21.69,12.72
2020,8,29,19.48,11.71
2020,8,30,20.8,11.04
2020,8,31,20.92,10.14
2020,9,1,21.81,8.16
2020,9,2,21.99,8.02
2020,9,3,26.65,13.38
2020,9,4,27.85,15.0
2020,9,5,20.65,11.16
2020,9,6,19.56,10.43
2020,9,7,22.55,8.15
2020,9,8,25.21,12.33
2020,9,9,27.31,14.88
2020,9,10,24.75,14.9
2020,9,11,26.64,13.0
2020,9,12,23.01,11.13
2020,9,13,27.21,11.26
2020,9,14,32.49,12.64
2020,9,15,32.9,16.53
2020,9,16,29.83,15.83
2020,9,17,25.65,13.67
2020,9,18,28.57,11.39
2020,9,19,26.65,18.27
2020,9,20,26.01,15.52
2020,9,21,25.93,10.2
2020,9,22,24.99,8.93
2020,9,23,22.5,13.06
2020,9,24,18.42,8.67
2020,9,25,13.56,8.03
2020,9,26,13.85,8.46
2020,9,27,15.46,10.04
2020,9,28,15.67,9.03
2020,9,29,19.97,10.65
2020,9,30,19.38,12.55
2020,10,1,16.57,10.54
2020,10,2,13.93,9.09
2020,10,3,16.24,6.36
2020,10,4,14.25,8.07
2020,10,5,16.15,9.84
2020,10,6,15.74,10.65
2020,10,7,16.88,10.9
2020,10,8,18.49,11.21
2020,10,9,15.94,10.21
2020,10,10,14.98,5.19
2020,10,11,13.91,6.27
2020,10,12,14.16,6.81
2020,10,13,12.1,7.02
2020,10,14,13.81,5.97
2020,10,15,12.81,5.92
2020,10,16,13.74,4.92
2020,10,17,14.16,5.86
2020,10,18,14.31,3.95
2020,10,19,14.97,4.6
2020,10,20,15.75,7.62
2020,10,21,20.9,11.55
2020,10,22,20.4,10.96
2020,10,23,18.89,10.23
2020,10,24,18.24,9.26
2020,10,25,13.12,7.33
2020,10,26,13.5,6.69
2020,10,27,13.12,7.53
2020,10,28,14.23,7.6
2020,10,29,15.71,8.9
2020,10,30,15.87,10.2
2020,10,31,18.0,7.57
2020,11,1,18.88,11.46
2020,11,2,19.62,7.08
2020,11,3,12.45,3.71
2020,11,4,10.4,2.2
2020,11,5,11.49,1.34
2020,11,6,11.64,1.41
2020,11,7,15.88,6.9
2020,11,8,16.81,9.05
2020,11,9,18.12,8.54
2020,11,10,15.91,8.0
2020,11,11,14.61,6.5
2020,11,12,13.44,5.41
2020,11,13,16.75,6.55
2020,11,14,16.59,8.1
2020,11,15,14.79,9.17
2020,11,16,11.32,8.29
2020,11,17,13.49,6.78
2020,11,18,15.02,4.97
2020,11,19,11.97,4.54
2020,11,20,8.84,2.25
2020,11,21,10.49,1.25
2020,11,22,8.74,2.75
2020,11,23,10.38,4.46
2020,11,24,10.0,3.19
2020,11,25,9.84,3.08
2020,11,26,9.9,3.96
2020,11,27,10.62,4.34
2020,11,28,10.13,0.86
2020,11,29,5.9,-3.16
2020,11,30,5.6,-2.74
2020,12,1,8.8,3.35
2020,12,2,7.08,1.51
2020,12,3,7.02,1.45
2020,12,4,7.08,1.61
2020,12,5,5.87,0.39
2020,12,6,6.52,-0.53
2020,12,7,4.3,-1.76
2020,12,8,5.38,-1.94
2020,12,9,3.57,-0.42
2020,12,10,6.18,1.01
2020,12,11,10.55,2.78
2020,12,12,9.69,3.92
2020,12,13,7.03,3.15
2020,12,14,10.47,5.91
2020,12,15,11.18,4.64
2020,12,16,8.69,4.59
2020,12,17,8.87,5.6
2020,12,18,8.0,4.85
2020,12,19,10.88,5.91
2020,12,20,9.99,4.46
2020,12,21,11.91,5.91
2020,12,22,14.04,11.67
2020,12,23,12.17,7.65
2020,12,24,7.13,2.87
2020,12,25,5.42,0.19
2020,12,26,5.37,-1.5
2020,12,27,5.58,2.75
2020,12,28,5.63,2.23
2020,12,29,3.69,1.6
2020,12,30,5.69,-0.54
2020,12,31,4.47,-1.45
2021,1,1,4.06,-2.06
2021,1,2,4.28,-3.32
2021,1,3,3.69,-0.93
2021,1,4,2.95,-1.13
2021,1,5,3.36,-1.78
2021,1,6,3.66,-2.19
2021,1,7,3.96,-1.95
2021,1,8,4.15,-3.32
2021,1,9,3.25,-3.16
2021,1,10,3.68,-2.02
2021,1,11,3.91,-1.97
2021,1,12,9.16,-0.39
2021,1,13,8.61,0.11
2021,1,14,9.56,1.77
2021,1,15,3.24,-4.34
2021,1,16,2.34,-3.4
2021,1,17,5.56,0.34
2021,1,18,6.27,0.15
2021,1,19,5.16,2.09
2021,1,20,9.53,3.29
2021,1,21,9.91,3.21
2021,1,22,7.85,3.25
2021,1,23,2.76,-2.03
2021,1,24,2.02,-3.38
2021,1,25,4.97,-2.29
2021,1,26,2.51,-2.47
2021,1,27,7.06,0.69
2021,1,28,13.61,5.62
2021,1,29,10.81,5.9
2021,1,30,11.94,5.78
2021,1,31,8.94,4.62
2021,2,1,9.72,4.01
2021,2,2,14.27,4.73
2021,2,3,13.08,4.89
2021,2,4,10.2,4.3
2021,2,5,11.62,5.74
2021,2,6,8.31,4.05
2021,2,7,3.62,-3.6
2021,2,8,0.64,-4.96
2021,2,9,-0.58,-4.83
2021,2,10,-0.7,-5.08
2021,2,11,0.13,-5.68
2021,2,12,-0.29,-6.78
2021,2,13,0.16,-8.98
2021,2,14,1.85,-7.31
2021,2,15,5.76,0.13
2021,2,16,8.38,0.56
2021,2,17,12.17,3.61
2021,2,18,12.82,2.45
2021,2,19,10.3,3.18
2021,2,20,18.2,5.29
2021,2,21,16.5,5.12
2021,2,22,13.24,6.33
2021,2,23,16.87,8.35
2021,2,24,18.08,7.74
2021,2,25,16.11,6.94
2021,2,26,12.02,1.33
2021,2,27,10.5,0.36
2021,2,28,10.63,1.02
2021,3,1,12.25,-0.03
2021,3,2,16.07,1.32
2021,3,3,16.49,4.11
2021,3,4,11.26,3.08
2021,3,5,7.58,-1.51
2021,3,6,8.46,-3.7
2021,3,7,9.17,-4.84
2021,3,8,7.73,-3.33
2021,3,9,11.02,-1.79
2021,3,10,9.22,-0.64
2021,3,11,13.76,5.24
2021,3,12,10.83,3.3
2021,3,13,10.78,3.54
2021,3,14,10.56,2.74
2021,3,15,11.39,2.65
2021,3,16,9.66,1.95
2021,3,17,8.39,2.95
2021,3,18,7.75,2.65
2021,3,19,8.88,0.35
2021,3,20,9.86,-0.23
2021,3,21,12.13,0.22
2021,3,22,10.48,0.35
2021,3,23,13.45,0.35
2021,3,24,17.04,0.77
2021,3,25,14.19,4.02
2021,3,26,13.64,1.91
2021,3,27,12.23,2.31
2021,3,28,15.86,2.12
2021,3,29,20.53,2.82
2021,3,30,22.32,5.11
2021,3,31,23.69,9.66
2021,4,1,22.79,8.4
2021,4,2,13.75,3.15
2021,4,3,12.0,2.7
2021,4,4,12.93,1.09
2021,4,5,9.35,-2.44
2021,4,6,5.95,-3.35
2021,4,7,9.9,-3.6
2021,4,8,12.35,0.03
2021,4,9,16.45,2.73
2021,4,10,12.33,5.81
2021,4,11,9.16,0.18
2021,4,12,10.24,-1.22
2021,4,13,10.73,-1.45
2021,4,14,10.69,-2.42
2021,4,15,9.22,-0.33
2021,4,16,10.74,-1.23
2021,4,17,13.92,0.98
2021,4,18,13.73,0.89
2021,4,19,16.13,1.77
2021,4,20,16.88,4.9
2021,4,21,16.97,5.05
2021,4,22,16.49,3.19
2021,4,23,17.55,1.92
2021,4,24,18.54,2.79
2021,4,25,16.26,3.41
2021,4,26,17.17,2.28
2021,4,27,17.99,1.47
2021,4,28,18.24,5.57
2021,4,29,13.7,3.84
2021,4,30,13.64,3.63
2021,5,1,12.13,3.56
2021,5,2,11.09,1.53
2021,5,3,16.62,1.89
2021,5,4,16.16,5.39
2021,5,5,12.51,3.75
2021,5,6,10.35,2.35
2021,5,7,15.52,1.51
2021,5,8,20.81,6.39
2021,5,9,25.45,13.71
2021,5,10,18.68,9.34
2021,5,11,16.98,8.06
2021,5,12,16.27,5.65
2021,5,13,15.82,7.19
2021,5,14,15.14,6.79
2021,5,15,16.44,7.82
2021,5,16,16.74,8.06
2021,5,17,15.86,8.32
2021,5,18,15.6,7.85
2021,5,19,14.56,6.32
2021,5,20,17.4,5.48
2021,5,21,17.01,8.93
2021,5,22,15.97,8.01
2021,5,23,16.86,6.19
2021,5,24,15.67,8.22
2021,5,25,15.31,7.14
2021,5,26,15.59,7.27
2021,5,27,19.45,4.59
2021,5,28,20.66,8.5
2021,5,29,21.44,9.36
2021,5,30,21.86,9.24
2021,5,31,22.33,9.0
2021,6,1,25.58,8.95
2021,6,2,24.07,13.61
2021,6,3,25.32,14.34
2021,6,4,20.81,14.43
2021,6,5,19.83,12.26
2021,6,6,21.78,10.98
2021,6,7,23.05,9.98
2021,6,8,24.33,10.76
2021,6,9,25.36,11.98
2021,6,10,25.67,13.2
2021,6,11,25.8,12.88
2021,6,12,24.25,13.32
2021,6,13,24.57,11.54
2021,6,14,28.58,11.92
2021,6,15,27.83,13.93
2021,6,16,30.37,16.17
2021,6,17,26.81,19.55
2021,6,18,25.94,16.81
2021,6,19,25.37,14.26
2021,6,20,24.4,16.35
2021,6,21,23.6,15.93
2021,6,22,18.19,11.55
2021,6,23,16.8,11.58
2021,6,24,19.72,9.94
2021,6,25,21.76,9.2
2021,6,26,21.53,14.59
2021,6,27,21.38,15.04
2021,6,28,23.8,14.19
2021,6,29,19.85,10.95
2021,6,30,17.84,12.95
2021,7,1,21.07,10.73
2021,7,2,24.69,13.04
2021,7,3,24.03,16.04
2021,7,4,21.86,15.21
2021,7,5,23.37,14.16
2021,7,6,21.77,14.01
2021,7,7,21.71,11.98
2021,7,8,22.21,11.17
